customer_id,region,city,monthly_usage_kwh,peak_usage_kwh,contract_type,tenure_months,avg_outage_hours,service_tickets,last_bill_amount,payment_delay_days,churn
C04554,East,Gurgaon,362,1231,Fixed,15,3.27,5,2978,2,1
C04555,South,Patna,239,931,Variable,47,2.64,4,5238,11,0
C04556,North,Hyderabad,849,580,Variable,35,4.23,6,3204,4,0
C04557,East,Kolkata,294,336,Variable,1,3.57,5,4915,16,0
C04558,West,Gurgaon,479,451,Variable,41,2.58,7,5258,8,0
C04559,South,Patna,815,1086,Fixed,15,0.51,3,3086,9,1
C04560,North,Hyderabad,835,1286,Variable,29,0.13,0,1741,18,0
C04561,North,Kolkata,746,1217,Fixed,31,0.08,6,5791,14,0
C04562,East,Noida,750,569,Fixed,29,3.71,7,5697,15,1
C04563,West,Delhi,529,621,Fixed,45,3.79,5,3822,17,1
C04564,North,Kolkata,300,1038,Fixed,10,0.85,4,5324,3,0
C04565,East,Chennai,300,387,Variable,28,4.32,1,1901,17,0
C04566,North,Kolkata,584,425,Variable,26,3.3,7,5901,12,1
C04567,South,Patna,371,344,Fixed,29,4.5,2,5239,17,1
C04568,North,Patna,686,898,Variable,31,5.6,6,4621,18,0
C04569,East,Hyderabad,750,825,Fixed,15,0.75,0,4668,12,0
C04570,East,Mumbai,534,1242,Fixed,11,1.58,0,4022,14,0
C04571,East,Chennai,433,810,Variable,1,1.54,0,3754,13,0
C04572,West,Bangalore,365,492,Variable,44,3.35,2,3021,11,1
C04573,West,Gurgaon,507,394,Variable,24,2.8,4,4137,8,0
C04574,South,Pune,786,1086,Variable,33,6,4,3302,16,0
C04575,North,Delhi,392,998,Fixed,36,1.03,4,2485,7,0
C04576,West,Hyderabad,277,596,Variable,36,3.41,6,2363,18,0
C04577,North,Noida,229,998,Variable,34,4.27,5,3845,18,0
C04578,North,Gurgaon,869,1075,Fixed,23,0.14,4,5721,6,0
C04579,East,Bangalore,869,1106,Variable,25,5.59,0,4037,10,1
C04580,East,Gurgaon,826,773,Fixed,3,3.49,4,5538,1,1
C04581,North,Hyderabad,771,566,Variable,24,1.77,7,5510,10,1
C04582,East,Kolkata,603,1166,Fixed,14,4.54,7,4012,12,0
C04583,North,Gurgaon,584,1251,Variable,4,4.98,7,2714,2,0
C04584,North,Pune,413,405,Fixed,40,2.67,6,3613,1,1
C04585,East,Patna,747,1158,Fixed,8,1.76,1,3762,13,0
C04586,West,Kolkata,436,1247,Fixed,47,6.68,5,2438,3,1
C04587,North,Noida,566,727,Variable,38,3.39,6,5821,5,0
C04588,West,Delhi,670,1222,Variable,23,3.81,6,1635,4,0
C04589,West,Kolkata,597,499,Fixed,9,1.81,6,5263,12,0
C04590,East,Gurgaon,802,714,Fixed,5,3.39,2,2823,11,0
C04591,West,Mumbai,743,405,Variable,35,2.02,6,1725,10,0
C04592,West,Mumbai,803,986,Fixed,8,4.51,7,5121,5,0
C04593,West,Noida,243,611,Fixed,23,5.02,4,1857,15,0
C04594,West,Patna,250,379,Fixed,36,5.71,1,2575,8,0
C04595,North,Gurgaon,340,853,Fixed,5,1.78,4,5071,0,1
C04596,East,Noida,406,1039,Fixed,5,0.07,4,4639,13,0
C04597,East,Pune,644,1152,Fixed,26,3.34,6,3507,8,1
C04598,East,Pune,455,908,Fixed,45,5.61,5,4610,6,0
C04599,North,Patna,254,324,Variable,34,1.9,5,3039,2,0
C04600,North,Kolkata,537,667,Fixed,5,5.85,2,1856,11,1
C04601,South,Gurgaon,794,974,Fixed,10,5.68,5,2986,5,0
C04602,North,Mumbai,543,359,Variable,30,0.42,2,6419,19,1
C04603,North,Noida,516,1110,Variable,37,1.28,0,3192,11,1
C04604,West,Mumbai,485,563,Fixed,36,1.55,6,1612,10,0
C04605,North,Patna,516,652,Variable,28,5.82,5,2842,6,0
C04606,South,Pune,756,422,Variable,2,2.25,1,4934,17,0
C04607,South,Mumbai,218,324,Variable,23,3.01,1,3102,19,0
C04608,West,Chennai,815,1083,Fixed,9,4.31,2,1912,15,0
C04609,North,Delhi,644,873,Fixed,41,4.41,4,4866,16,0
C04610,North,Bangalore,586,471,Variable,41,0.49,3,6109,1,1
C04611,East,Noida,527,1235,Variable,19,3.16,7,3906,2,0
C04612,North,Patna,417,574,Fixed,34,6.55,7,5883,5,1
C04613,West,Kolkata,678,508,Variable,18,3.65,6,4458,12,0
C04614,East,Patna,356,491,Variable,42,1.34,5,2691,4,0
C04615,North,Mumbai,289,729,Fixed,39,2.91,1,5955,7,0
C04616,East,Bangalore,611,1104,Variable,45,0.81,2,2902,5,1
C04617,South,Chennai,549,925,Fixed,15,6.24,4,3480,17,0
C04618,West,Hyderabad,867,655,Variable,30,0.27,4,3158,14,1
C04619,South,Gurgaon,310,419,Fixed,44,5.03,4,6052,11,1
C04620,North,Pune,207,1270,Variable,6,1.3,5,2402,9,0
C04621,South,Hyderabad,561,1034,Fixed,42,1.48,6,2721,5,0
C04622,South,Mumbai,882,616,Fixed,14,4.78,7,2963,2,0
C04623,East,Delhi,794,1193,Variable,45,6.3,0,4104,8,1
C04624,West,Delhi,269,466,Variable,5,0.64,2,4278,7,0
C04625,West,Mumbai,663,894,Variable,27,1.34,3,2902,15,0
C04626,South,Pune,678,759,Fixed,30,3.13,5,1569,9,0
C04627,North,Noida,271,715,Variable,36,1.87,0,2278,9,1
C04628,North,Noida,537,448,Fixed,27,2.67,2,4700,2,0
C04629,South,Delhi,334,570,Variable,10,6.1,6,1811,18,1
C04630,North,Kolkata,200,723,Fixed,5,4.49,2,3697,15,0
C04631,South,Kolkata,453,625,Variable,39,1.17,7,3940,1,0
C04632,West,Chennai,434,1090,Fixed,31,4.64,2,6125,13,0
C04633,North,Gurgaon,674,1080,Variable,41,5.8,1,4328,5,0
C04634,East,Noida,720,1057,Variable,19,6.9,3,6011,1,1
C04635,South,Noida,838,1281,Variable,11,0.48,3,1881,14,0
C04636,North,Kolkata,447,638,Variable,22,4.94,5,3026,9,0
C04637,East,Bangalore,793,1133,Variable,15,4.88,3,4623,19,0
C04638,West,Bangalore,365,1184,Variable,15,3.61,2,4802,11,1
C04639,South,Bangalore,236,722,Variable,37,6.73,6,2461,8,1
C04640,North,Kolkata,494,963,Variable,10,5.48,4,3904,4,0
C04641,West,Mumbai,779,318,Variable,28,0.41,7,2960,11,1
C04642,South,Bangalore,392,455,Fixed,21,5.63,3,2837,12,0
C04643,East,Kolkata,461,604,Fixed,16,3.77,0,2495,13,1
C04644,South,Kolkata,508,1120,Variable,3,3.04,6,1602,5,0
C04645,West,Bangalore,370,1120,Fixed,20,3.12,6,5313,5,1
C04646,East,Noida,590,797,Fixed,23,2.83,5,2047,5,1
C04647,East,Chennai,200,329,Fixed,1,3.23,3,6045,1,1
C04648,West,Bangalore,288,963,Variable,27,3.2,0,4326,14,0
C04649,North,Mumbai,212,752,Fixed,5,0.63,7,5844,7,1
C04650,East,Noida,255,704,Fixed,38,0.49,4,3057,1,0
C04651,East,Delhi,519,731,Variable,23,2.97,4,1949,16,0
C04652,North,Kolkata,771,1044,Variable,44,5.48,0,4416,11,0
C04653,East,Kolkata,572,503,Variable,36,0.65,3,3212,16,0
C04654,North,Patna,746,490,Variable,13,2.39,5,5728,15,0
C04655,West,Pune,286,1201,Fixed,20,5.13,1,3038,6,0
C04656,West,Kolkata,890,475,Fixed,24,0.55,1,3018,16,0
C04657,North,Patna,513,302,Variable,28,0.93,6,5833,9,0
C04658,East,Chennai,790,1281,Fixed,21,3.67,2,4678,13,0
C04659,South,Bangalore,419,1087,Fixed,44,6.17,7,3748,12,0
C04660,East,Mumbai,276,1190,Variable,42,6.22,0,5950,3,0
C04661,South,Pune,523,791,Fixed,21,4,5,1519,3,1
C04662,East,Chennai,248,585,Variable,3,6.26,1,4020,16,1
C04663,West,Pune,543,1292,Variable,47,5.64,6,3382,9,0
C04664,North,Noida,648,573,Fixed,24,3.08,5,2574,14,1
C04665,East,Chennai,485,807,Variable,35,5.89,1,5260,13,0
C04666,North,Gurgaon,873,605,Variable,21,2.95,7,2363,4,0
C04667,South,Pune,687,676,Fixed,1,6.83,5,4977,13,1
C04668,East,Noida,733,741,Variable,12,4.84,7,5398,12,0
C04669,South,Gurgaon,550,810,Variable,1,5.68,6,4413,16,0
C04670,East,Chennai,697,1146,Fixed,2,4.11,2,4198,8,1
C04671,North,Patna,400,525,Variable,20,3.32,4,6006,3,0
C04672,North,Pune,687,874,Fixed,8,1.27,0,3276,8,0
C04673,East,Pune,351,1025,Fixed,21,1.75,1,1614,11,1
C04674,South,Kolkata,619,438,Fixed,12,1.08,2,4791,9,0
C04675,East,Chennai,510,1215,Fixed,9,6.34,7,1597,18,0
C04676,East,Gurgaon,447,764,Variable,37,3.87,6,2791,2,1
C04677,East,Patna,635,490,Variable,37,2.26,3,2259,10,1
C04678,South,Gurgaon,480,456,Fixed,33,1.97,1,4176,12,0
C04679,West,Delhi,482,466,Variable,44,1.4,7,2968,12,0
C04680,East,Kolkata,740,956,Fixed,10,4.21,2,4682,2,1
C04681,West,Bangalore,278,468,Variable,6,1.77,7,1599,11,0
C04682,North,Pune,323,686,Variable,22,6.37,2,5891,2,0
C04683,East,Patna,668,696,Variable,7,5.63,7,5968,19,0
C04684,East,Bangalore,651,878,Fixed,23,4.23,5,4236,2,0
C04685,North,Pune,479,1212,Fixed,14,1.2,7,6029,17,0
C04686,West,Mumbai,684,1297,Variable,46,0.85,7,3600,18,0
C04687,East,Patna,454,1281,Variable,5,0.72,5,4382,11,0
C04688,South,Gurgaon,389,658,Variable,41,0.87,4,4534,8,1
C04689,West,Gurgaon,416,723,Variable,40,0.19,7,1993,7,0
C04690,West,Chennai,345,1067,Variable,41,5.95,5,5436,12,0
C04691,East,Hyderabad,514,437,Fixed,45,5.36,7,3271,7,0
C04692,South,Bangalore,878,581,Variable,21,1.93,0,2461,2,0
C04693,West,Pune,635,988,Variable,28,4.95,0,5229,8,0
C04694,East,Gurgaon,280,1274,Variable,6,0.23,4,6062,18,0
C04695,West,Bangalore,247,633,Variable,32,0.12,0,4344,12,1
C04696,East,Pune,589,415,Variable,7,5.16,1,5037,7,1
C04697,East,Delhi,394,1246,Fixed,10,5.41,3,6013,5,1
C04698,South,Noida,508,602,Variable,19,0.14,5,3504,7,0
C04699,North,Delhi,648,1051,Fixed,25,1.94,5,3149,11,0
C04700,West,Gurgaon,741,949,Variable,12,4.67,4,1958,18,1
C04701,West,Patna,459,490,Fixed,19,4.4,7,4395,10,0
C04702,West,Bangalore,662,774,Variable,47,5.36,5,4021,4,0
C04703,West,Kolkata,461,668,Fixed,6,4.67,3,6032,3,0
C04704,West,Mumbai,606,928,Variable,34,0.77,5,5136,19,1
C04705,West,Delhi,267,383,Variable,42,1.03,2,1746,7,0
C04706,East,Mumbai,712,1044,Variable,39,6.68,0,5694,13,1
C04707,East,Patna,360,1203,Fixed,23,5.02,5,6294,14,1
C04708,East,Patna,238,505,Fixed,5,1.54,4,5408,10,1
C04709,North,Kolkata,836,697,Variable,33,0.59,6,4284,19,0
C04710,West,Mumbai,396,454,Fixed,43,3.2,4,2958,10,0
C04711,East,Gurgaon,496,878,Fixed,38,0.4,4,2263,15,1
C04712,South,Gurgaon,326,1144,Fixed,21,0.66,5,2128,19,0
C04713,West,Patna,268,1206,Fixed,7,6.8,0,1838,4,0
C04714,West,Bangalore,856,1251,Fixed,30,0.56,6,6281,18,0
C04715,North,Mumbai,668,941,Fixed,44,0.66,4,2898,19,0
C04716,South,Hyderabad,216,883,Variable,32,4.89,0,1548,13,0
C04717,South,Bangalore,659,427,Variable,37,2.52,1,2448,14,0
C04718,North,Pune,337,349,Fixed,36,2.22,6,4635,16,0
C04719,North,Chennai,861,825,Variable,47,6.68,5,4154,0,0
C04720,East,Mumbai,838,1280,Fixed,1,1.4,2,4714,10,0
C04721,North,Noida,282,505,Variable,16,4.42,3,5527,3,1
C04722,West,Patna,278,727,Variable,26,6.88,4,3202,9,0
C04723,South,Gurgaon,575,544,Fixed,36,0.87,4,6226,5,0
C04724,East,Mumbai,227,1165,Variable,44,0.14,6,2879,12,0
C04725,North,Patna,839,899,Fixed,3,1.78,4,2268,18,0
C04726,South,Patna,625,666,Variable,5,6.64,4,3084,16,0
C04727,North,Delhi,699,1246,Variable,43,0.22,4,4153,10,0
C04728,East,Bangalore,657,1160,Variable,22,6.86,3,2898,8,0
C04729,West,Delhi,491,591,Variable,16,3.76,4,3239,11,1
C04730,South,Delhi,703,1046,Fixed,16,4.66,5,3594,14,0
C04731,North,Mumbai,283,355,Fixed,11,1.53,4,1746,3,0
C04732,East,Patna,210,1248,Fixed,20,6.44,7,5082,7,1
C04733,West,Pune,765,655,Fixed,7,6.99,3,5895,9,0
C04734,North,Kolkata,862,810,Fixed,28,1.11,7,4916,18,0
C04735,West,Pune,627,1222,Variable,46,4.34,6,4271,1,1
C04736,West,Kolkata,403,955,Variable,20,2.06,0,6491,18,0
C04737,East,Patna,293,1237,Variable,30,0.48,6,5764,16,1
C04738,South,Bangalore,868,861,Variable,41,2.35,2,4658,18,0
C04739,South,Pune,892,1193,Variable,25,2.02,0,5258,9,1
C04740,North,Kolkata,328,542,Variable,8,6.89,4,4696,12,1
C04741,South,Hyderabad,281,407,Fixed,39,2.86,6,2280,8,0
C04742,North,Kolkata,212,581,Fixed,26,2.91,4,4451,18,1
C04743,North,Mumbai,244,920,Fixed,45,2.29,6,5968,17,0
C04744,South,Patna,891,1164,Variable,35,6.39,5,2793,1,1
C04745,North,Gurgaon,466,1032,Fixed,8,3.6,3,6439,5,1
C04746,West,Hyderabad,817,309,Variable,19,3.52,1,2445,0,1
C04747,North,Hyderabad,372,727,Fixed,9,6.82,3,5368,10,0
C04748,South,Noida,859,365,Fixed,42,0.41,2,3739,4,0
C04749,West,Hyderabad,261,404,Fixed,23,2.02,6,1750,8,0
C04750,East,Delhi,634,981,Variable,12,0.78,3,4233,5,0
C04751,North,Kolkata,642,936,Fixed,44,0.84,4,1944,10,0
C04752,North,Chennai,829,445,Fixed,20,5.55,4,3347,19,0
C04753,North,Noida,308,464,Variable,15,3.83,3,2936,5,0
C04754,South,Patna,603,715,Fixed,32,0.55,0,4335,10,0
C04755,West,Patna,401,659,Variable,7,0.96,3,3539,11,0
C04756,East,Bangalore,790,1204,Fixed,41,6.75,4,5008,8,0
C04757,South,Patna,443,631,Variable,39,0.33,4,6323,19,1
C04758,South,Hyderabad,693,1015,Fixed,22,4.1,7,4417,7,0
C04759,South,Delhi,443,1243,Variable,11,1.74,1,2338,7,0
C04760,East,Bangalore,441,1021,Fixed,42,3.32,2,5809,14,0
C04761,South,Hyderabad,386,664,Fixed,19,3.41,4,4312,12,0
C04762,South,Gurgaon,828,803,Variable,21,4.47,4,2225,1,1
C04763,South,Noida,883,785,Fixed,45,4.04,0,2924,6,0
C04764,East,Mumbai,324,927,Fixed,38,6.96,1,6111,7,0
C04765,East,Mumbai,297,416,Variable,10,0.86,0,3408,12,1
C04766,East,Delhi,564,1001,Fixed,44,6.07,1,6434,11,0
C04767,East,Mumbai,870,351,Fixed,4,1.26,6,4658,10,0
C04768,South,Kolkata,384,369,Variable,4,4.87,4,1527,11,1
C04769,East,Mumbai,448,1133,Variable,3,1.35,6,6254,5,1
C04770,West,Delhi,712,506,Variable,2,4.88,5,4787,11,1
C04771,West,Chennai,571,1076,Variable,24,1.69,2,1590,13,1
C04772,North,Gurgaon,817,430,Fixed,32,1.17,3,4456,6,0
C04773,South,Kolkata,553,1020,Fixed,36,3.17,5,4759,16,1
C04774,North,Patna,723,1215,Variable,33,3.81,1,2648,3,0
C04775,East,Mumbai,754,612,Fixed,44,0.61,3,5731,16,0
C04776,North,Kolkata,461,833,Variable,6,0.57,3,2155,3,0
C04777,South,Hyderabad,593,1243,Fixed,39,5.92,3,4789,16,1
C04778,South,Kolkata,611,860,Variable,2,1.74,0,2765,10,0
C04779,West,Bangalore,886,1163,Fixed,26,4.74,3,5714,17,0
C04780,South,Noida,371,373,Variable,42,5.85,2,2431,1,0
C04781,North,Kolkata,727,754,Fixed,36,3.99,4,5759,13,0
C04782,South,Bangalore,647,1193,Variable,41,3.28,7,2588,19,0
C04783,South,Pune,210,1100,Variable,34,6,0,5374,8,0
C04784,North,Patna,726,365,Variable,46,3.98,1,3339,2,0
C04785,East,Bangalore,792,471,Variable,16,3.47,7,5087,18,0
C04786,South,Patna,363,351,Variable,18,3.56,1,5390,8,0
C04787,East,Hyderabad,338,393,Fixed,27,5.4,3,3796,11,1
C04788,East,Pune,692,1224,Fixed,12,4.66,4,2883,7,0
C04789,South,Gurgaon,334,394,Fixed,25,6.54,0,1996,3,1
C04790,North,Gurgaon,739,1010,Variable,9,0.22,0,5987,3,1
C04791,East,Noida,439,525,Fixed,29,3.21,5,4345,19,0
C04792,West,Gurgaon,423,1298,Variable,46,6.16,2,2170,7,0
C04793,North,Gurgaon,250,1260,Variable,39,4.25,7,1759,17,0
C04794,South,Delhi,340,1125,Fixed,39,6.16,5,6431,1,1
C04795,South,Mumbai,327,481,Variable,17,0.62,4,2589,6,0
C04796,South,Patna,641,832,Variable,16,1.98,6,2494,6,1
C04797,South,Patna,490,921,Variable,44,5.8,1,5487,14,0
C04798,South,Noida,498,489,Variable,44,5.52,3,3564,16,1
C04799,West,Gurgaon,662,806,Variable,27,4.1,7,5515,4,0
C04800,South,Pune,696,1293,Fixed,38,2.72,1,3379,16,0
C04801,North,Bangalore,822,1261,Fixed,6,3.77,0,5587,6,0
C04802,South,Gurgaon,889,658,Variable,4,4.43,7,5611,14,0
C04803,West,Gurgaon,860,382,Variable,38,1.62,1,4365,0,0
C04804,East,Noida,865,763,Variable,24,5.12,2,4121,5,0
C04805,East,Chennai,442,997,Variable,43,1.8,6,2750,9,0
C04806,South,Hyderabad,374,958,Variable,9,6.83,1,3603,13,1
C04807,West,Delhi,697,461,Variable,42,4.81,3,3403,9,1
C04808,North,Pune,560,494,Fixed,8,2.48,4,2592,8,0
C04809,South,Delhi,612,914,Fixed,34,3.34,0,3961,9,0
C04810,South,Patna,653,685,Fixed,12,0.27,7,1636,12,0
C04811,South,Mumbai,552,1174,Variable,16,3.11,1,4524,14,0
C04812,South,Gurgaon,676,1159,Variable,27,3.8,5,4893,2,0
C04813,North,Chennai,402,507,Variable,31,5.02,5,1547,18,1
C04814,West,Hyderabad,448,560,Variable,30,5.16,7,1709,5,1
C04815,West,Patna,451,335,Variable,19,3.78,3,3913,17,1
C04816,East,Kolkata,514,1271,Variable,41,3.11,6,3030,6,1
C04817,East,Delhi,639,687,Fixed,42,5.02,1,3665,12,1
C04818,East,Chennai,332,823,Fixed,26,5.83,2,2009,4,0
C04819,East,Chennai,284,542,Variable,33,5.47,6,6362,7,1
C04820,East,Pune,396,1287,Variable,9,6.48,2,4234,3,1
C04821,East,Hyderabad,730,408,Variable,33,0.39,6,2324,18,1
C04822,North,Delhi,612,1290,Fixed,13,0.68,7,3543,4,1
C04823,South,Pune,304,481,Variable,1,6.33,5,5526,13,1
C04824,North,Kolkata,521,853,Fixed,25,5.5,2,4173,9,1
C04825,North,Patna,714,542,Variable,23,0.19,2,1565,15,1
C04826,North,Delhi,805,586,Variable,30,2.23,7,4261,12,0
C04827,West,Bangalore,375,1051,Variable,18,2.68,6,5471,7,0
C04828,North,Kolkata,562,954,Variable,44,2.69,2,3033,17,0
C04829,West,Pune,520,529,Variable,32,1.92,1,4123,3,1
C04830,North,Mumbai,527,954,Variable,17,6.56,1,3453,16,0
C04831,North,Delhi,569,860,Fixed,24,4.97,1,2525,14,0
C04832,West,Noida,397,1203,Fixed,35,4.48,4,3839,8,0
C04833,South,Hyderabad,611,1030,Variable,26,5.33,2,4820,6,0
C04834,North,Chennai,588,1149,Fixed,26,5.29,6,4000,19,0
C04835,North,Gurgaon,882,780,Variable,9,2.59,7,2422,19,0
C04836,East,Mumbai,615,1288,Variable,27,1.74,4,3214,14,0
C04837,East,Bangalore,676,1174,Variable,8,3.66,3,2278,17,0
C04838,South,Hyderabad,284,1170,Variable,20,5.05,6,3921,14,1
C04839,West,Delhi,368,1122,Fixed,37,3.09,6,6068,15,0
C04840,North,Pune,300,779,Variable,26,6.6,6,1568,18,1
C04841,East,Kolkata,651,397,Fixed,36,4.86,1,4406,2,0
C04842,North,Delhi,735,878,Variable,14,3.53,5,3783,2,0
C04843,East,Pune,357,824,Fixed,19,0.34,0,5017,5,1
C04844,West,Gurgaon,490,610,Fixed,27,3.99,4,5851,3,0
C04845,West,Hyderabad,389,1112,Variable,40,5.74,6,1678,10,0
C04846,East,Bangalore,238,1114,Fixed,14,3.27,7,6182,19,1
C04847,East,Bangalore,635,496,Fixed,3,5.44,4,4600,9,0
C04848,East,Chennai,691,327,Fixed,20,4.69,1,6023,9,0
C04849,North,Hyderabad,767,766,Variable,14,2.88,4,3098,19,0
C04850,West,Bangalore,808,1026,Variable,21,5.71,2,6115,3,0
C04851,South,Bangalore,527,1194,Variable,45,4.11,7,4427,15,0
C04852,East,Noida,280,587,Variable,42,4.51,3,4653,18,0
C04853,East,Gurgaon,560,728,Fixed,5,5.17,4,4240,19,0
C04854,South,Hyderabad,630,904,Fixed,20,5.7,6,3878,9,0
C04855,North,Delhi,505,684,Variable,43,5.48,3,6354,18,1
C04856,East,Gurgaon,376,694,Fixed,34,0.85,0,5879,4,0
C04857,South,Delhi,268,629,Fixed,44,1.89,4,3293,15,0
C04858,North,Gurgaon,332,706,Variable,18,1.56,7,3024,1,0
C04859,North,Delhi,355,1296,Fixed,46,1.28,6,4007,19,0
C04860,West,Patna,453,485,Fixed,40,1.83,2,5562,17,1
C04861,West,Patna,268,690,Fixed,2,3.91,3,2562,12,0
C04862,North,Kolkata,334,892,Fixed,34,3.85,4,4695,11,0
C04863,North,Noida,707,992,Variable,5,2.79,0,2299,15,0
C04864,North,Noida,352,678,Fixed,47,6.36,6,1818,17,1
C04865,East,Noida,512,670,Fixed,15,0.43,5,4842,13,0
C04866,East,Delhi,508,808,Variable,4,0.86,7,5671,2,0
C04867,North,Chennai,759,510,Fixed,13,3.78,3,1943,3,0
C04868,South,Bangalore,359,464,Variable,9,4.85,4,3249,3,0
C04869,North,Kolkata,736,371,Fixed,6,1.64,1,4242,1,0
C04870,East,Pune,412,936,Variable,32,3.47,1,5337,18,1
C04871,South,Pune,693,632,Fixed,39,5.2,1,6184,15,0
C04872,East,Bangalore,302,599,Fixed,21,5.41,3,4364,3,1
C04873,East,Kolkata,638,1041,Fixed,44,4.14,4,3207,15,0
C04874,South,Gurgaon,332,302,Fixed,31,2.74,3,2893,15,0
C04875,North,Delhi,622,689,Fixed,19,2.61,0,2529,2,1
C04876,North,Delhi,642,418,Fixed,6,6.78,0,2461,13,1
C04877,East,Mumbai,515,724,Fixed,31,1.51,2,3709,16,1
C04878,South,Kolkata,613,653,Variable,16,1.18,1,5825,1,0
C04879,South,Patna,322,349,Fixed,46,1.94,7,2568,19,0
C04880,East,Mumbai,262,311,Variable,21,5.27,3,6411,2,0
C04881,South,Chennai,812,491,Fixed,39,6.51,2,2717,16,0
C04882,East,Gurgaon,587,809,Fixed,41,0.94,2,3054,5,0
C04883,South,Gurgaon,378,680,Variable,27,2.43,6,2359,5,0
C04884,North,Chennai,598,310,Variable,32,5.33,5,4174,15,0
C04885,East,Pune,430,1078,Fixed,5,4.71,7,2404,15,0
C04886,West,Gurgaon,357,1236,Fixed,19,3.95,6,3279,8,0
C04887,South,Bangalore,645,719,Variable,21,6.07,3,3882,16,0
C04888,South,Chennai,864,1184,Fixed,30,1.32,2,4340,16,1
C04889,West,Gurgaon,863,669,Fixed,31,0.59,3,4564,2,0
C04890,South,Delhi,672,312,Fixed,13,5.99,5,3054,6,1
C04891,East,Pune,520,1237,Fixed,28,5.06,5,5605,4,0
C04892,South,Gurgaon,330,810,Fixed,22,5.04,2,3060,10,1
C04893,South,Delhi,828,739,Fixed,17,3.67,2,6084,4,0
C04894,South,Delhi,675,719,Variable,10,5.83,6,4061,17,0
C04895,West,Delhi,535,803,Fixed,12,1.81,0,5090,4,1
C04896,East,Pune,671,1271,Fixed,39,0.9,7,3850,10,0
C04897,East,Pune,395,1159,Variable,37,4.91,6,1799,17,0
C04898,West,Patna,608,444,Fixed,44,1.46,0,4991,12,1
C04899,West,Noida,561,684,Variable,24,4.61,7,6093,8,0
C04900,North,Noida,318,968,Fixed,3,1.03,3,2251,16,1
C04901,East,Gurgaon,238,668,Variable,10,5.98,3,2208,12,0
C04902,East,Delhi,564,732,Fixed,26,0.51,5,5805,3,0
C04903,East,Noida,595,1179,Fixed,41,3.78,1,6244,17,0
C04904,North,Bangalore,328,806,Variable,41,4.95,6,3152,14,0
C04905,North,Kolkata,249,632,Fixed,30,5.57,0,5252,12,1
C04906,South,Mumbai,565,1185,Variable,30,4.5,0,2591,8,0
C04907,West,Hyderabad,313,681,Fixed,46,3.46,3,6328,11,0
C04908,West,Noida,678,1041,Fixed,26,1.54,4,4222,18,0
C04909,East,Patna,325,1219,Fixed,43,5.91,5,4717,13,1
C04910,South,Bangalore,442,594,Fixed,8,5.24,6,4638,5,1
C04911,South,Hyderabad,709,1102,Fixed,39,1.19,5,3072,7,1
C04912,South,Chennai,382,1197,Variable,37,6.72,0,2716,16,0
C04913,East,Chennai,200,1186,Variable,7,0.83,7,2336,7,1
C04914,East,Patna,386,1254,Variable,18,4.81,0,5554,15,0
C04915,North,Hyderabad,227,484,Fixed,46,5.65,0,2231,9,0
C04916,West,Patna,763,346,Fixed,12,5.38,1,3938,1,0
C04917,North,Patna,690,687,Variable,11,2.69,5,5977,11,0
C04918,South,Mumbai,822,724,Variable,42,5.15,0,2265,17,0
C04919,South,Pune,563,1208,Variable,12,3.24,7,3334,5,1
C04920,West,Kolkata,806,705,Fixed,16,4.31,6,2247,5,0
C04921,East,Chennai,788,620,Fixed,18,1.65,2,2646,19,0
C04922,North,Patna,750,1127,Fixed,45,4.52,5,3280,2,0
C04923,West,Kolkata,630,1087,Fixed,24,1.89,7,2943,12,0
C04924,South,Mumbai,487,928,Variable,34,1.03,3,2435,12,0
C04925,South,Patna,378,1292,Fixed,10,2.59,7,5469,12,0
C04926,West,Delhi,749,985,Fixed,9,4.82,5,3205,13,0
C04927,North,Mumbai,308,812,Fixed,21,0.53,2,5848,15,0
C04928,East,Delhi,315,1086,Fixed,45,3.79,4,3576,13,1
C04929,South,Delhi,678,1003,Variable,14,5.79,7,2955,16,0
C04930,East,Pune,569,739,Fixed,44,5.62,4,3135,12,1
C04931,South,Patna,889,765,Fixed,23,5.96,7,4409,13,1
C04932,East,Kolkata,840,453,Variable,32,0.64,3,1812,1,0
C04933,South,Pune,557,989,Fixed,39,1.67,2,6170,0,0
C04934,South,Bangalore,697,945,Variable,9,6.19,2,1819,17,1
C04935,West,Delhi,388,1204,Variable,40,6.38,0,3689,16,0
C04936,South,Hyderabad,307,878,Variable,15,1.96,6,6101,3,1
C04937,East,Kolkata,738,402,Fixed,8,3.7,6,4865,3,0
C04938,North,Kolkata,305,1011,Fixed,19,0.34,1,5730,13,0
C04939,West,Bangalore,759,358,Fixed,30,6.72,7,2240,18,0
C04940,East,Gurgaon,764,845,Variable,10,0.84,3,2129,8,0
C04941,West,Patna,236,1052,Fixed,3,4.95,0,6191,7,0
C04942,East,Hyderabad,415,578,Variable,23,2.36,1,4775,15,0
C04943,West,Noida,433,1205,Variable,27,2.08,5,2139,14,0
C04944,East,Noida,257,1169,Variable,19,3.26,3,4773,4,1
C04945,South,Hyderabad,299,639,Variable,9,1.91,1,3528,4,0
C04946,West,Hyderabad,610,994,Variable,21,0.5,5,4485,16,1
C04947,South,Delhi,255,398,Variable,1,5.36,7,5365,0,0
C04948,West,Noida,666,680,Fixed,11,6.38,0,5152,9,0
